# f[Hz], H(x1/x0), H(xpl/x0)
1.177978515625000000e+00 9.265918623975642754e-02 3.621158843713698488e-03
1.181030273437500000e+00 9.195258068530277884e-02 3.396796925952419444e-03
1.184082031250000000e+00 9.110077713685625633e-02 3.191425310448241237e-03
1.187133789062500000e+00 9.012860358535093597e-02 3.003180116730294960e-03
1.190185546875000000e+00 8.905578955408470498e-02 2.830357646575116289e-03
1.193237304687500000e+00 8.789804283268196072e-02 2.671417476093525430e-03
1.196289062500000000e+00 8.666789822137699328e-02 2.524976611686700814e-03
1.199340820312500000e+00 8.537538375669999346e-02 2.389798922178600245e-03
1.202392578125000000e+00 8.402854294142905744e-02 2.264782449211439220e-03
1.205444335937500000e+00 8.263384433935812290e-02 2.148946155778081075e-03
1.208496093750000000e+00 8.119650347232376664e-02 2.041417009097454792e-03
1.211547851562500000e+00 7.972073657218162190e-02 1.941417878310904878e-03
1.214599609375000000e+00 7.820996139254889068e-02 1.848256472015052856e-03
1.217651367187500000e+00 7.666695685173954833e-02 1.761315387610250596e-03
1.220703125000000000e+00 7.509399060334803755e-02 1.680043256143808192e-03
1.223754882812500000e+00 7.349292156338398108e-02 1.603946918422591425e-03
1.226806640625000000e+00 7.186528283183958588e-02 1.532584545067861752e-03
1.229858398437500000e+00 7.021234922470075135e-02 1.465559604967606568e-03
1.232910156250000000e+00 6.853519269443540674e-02 1.402515586996249362e-03
1.235961914062500000e+00 6.683472819653221708e-02 1.343131385017108485e-03
1.239013671875000000e+00 6.511175200567644039e-02 1.287117263660689367e-03
1.242065429687500000e+00 6.336697405876973166e-02 1.234211330739053147e-03
1.245117187500000000e+00 6.160104557375532808e-02 1.184176450569845215e-03
1.248168945312500000e+00 5.981458294098577350e-02 1.136797540478993746e-03
1.251220703125000000e+00 5.800818869115362958e-02 1.091879200093749539e-03
1.254272460937500000e+00 5.618247019853189056e-02 1.049243629634731339e-03
1.257324218750000000e+00 5.433805667186665522e-02 1.008728799255062926e-03
1.260375976562500000e+00 5.247561491211726742e-02 9.701868365911329008e-04
1.263427734375000000e+00 5.059586427333296471e-02 9.334826041404438533e-04
1.266479492187500000e+00 4.869959124985816928e-02 8.984924419352430421e-04
1.269531250000000000e+00 4.678766413215203895e-02 8.651030543049256696e-04
1.272583007812500000e+00 4.486104823069137632e-02 8.332105223824168641e-04
1.275634765625000000e+00 4.292082227332721933e-02 8.027194264708609282e-04
1.278686523437500000e+00 4.096819675362239205e-02 7.735420645024753024e-04
1.281738281250000000e+00 3.900453527412817145e-02 7.455977546399826343e-04
1.284790039062500000e+00 3.703138033381071781e-02 7.188122116355746133e-04
1.287841796875000000e+00 3.505048562412617363e-02 6.931169879100092463e-04
1.290893554687500000e+00 3.306385783878328100e-02 6.684489714768275656e-04
1.293945312500000000e+00 3.107381245736040923e-02 6.447499338418851301e-04
1.296997070312500000e+00 2.908305024907009706e-02 6.219661218790763311e-04
1.300048828125000000e+00 2.709476489853396980e-02 6.000478884399722355e-04
1.303100585937500000e+00 2.511279811281509275e-02 5.789493571145548764e-04
1.306152343750000000e+00 2.314186846827078620e-02 5.586281171367535629e-04
1.309204101562500000e+00 2.118791701444280515e-02 5.390449449343481325e-04
1.312255859375000000e+00 1.925864146523426426e-02 5.201635492677492579e-04
1.315307617187500000e+00 1.736434073308086579e-02 5.019503372949049276e-04
1.318359375000000000e+00 1.551927722787279501e-02 4.843741992471132011e-04
1.321411132812500000e+00 1.374390383027794191e-02 4.674063097083307216e-04
1.324462890625000000e+00 1.206849206582894136e-02 4.510199437637653114e-04
1.327514648437500000e+00 1.053878778354226144e-02 4.351903065257360669e-04
1.330566406250000000e+00 9.223563476180550447e-03 4.198943747590399645e-04
1.333618164062500000e+00 8.220000591208035529e-03 4.051107495172859394e-04
1.336669921875000000e+00 7.642889398236004002e-03 3.908195188673869763e-04
1.339721679687500000e+00 7.579220261047297721e-03 3.770021299239347630e-04
1.342773437500000000e+00 8.029044581013255674e-03 3.636412695396034700e-04
1.345825195312500000e+00 8.902397027263432225e-03 3.507207531035292486e-04
1.348876953125000000e+00 1.007742741129310539e-02 3.382254209881796958e-04
1.351928710937500000e+00 1.144963037338104020e-02 3.261410422574729183e-04
1.354980468750000000e+00 1.294488908966612457e-02 3.144542253064460616e-04
1.358032226562500000e+00 1.451413641481933206e-02 3.031523351467084546e-04
1.361083984375000000e+00 1.612519399179229360e-02 2.922234170835839623e-04
1.364135742187500000e+00 1.775658299389585790e-02 2.816561265519322652e-04
1.367187500000000000e+00 1.939355132719854796e-02 2.714396648893869298e-04
1.370239257812500000e+00 2.102564306952202366e-02 2.615637208297846177e-04
1.373291015625000000e+00 2.264521817740835011e-02 2.520184174975609488e-04
1.376342773437500000e+00 2.424653888834992291e-02 2.427942646770638014e-04
1.379394531250000000e+00 2.582519416178507068e-02 2.338821161209054882e-04
1.382446289062500000e+00 2.737772855363468719e-02 2.252731316496789339e-04
1.385498046875000000e+00 2.890139710013586369e-02 2.169587437829978980e-04
1.388549804687500000e+00 3.039399948397241910e-02 2.089306286299815591e-04
1.391601562500000000e+00 3.185376510480143752e-02 2.011806807567338836e-04
1.394653320312500000e+00 3.327927146703023309e-02 1.937009917400159210e-04
1.397705078125000000e+00 3.466938476601456876e-02 1.864838321105147798e-04
1.400756835937500000e+00 3.602321551013757533e-02 1.795216363863394362e-04
1.403808593750000000e+00 3.734008448500070187e-02 1.728069908978025165e-04
1.406860351562500000e+00 3.861949593638445283e-02 1.663326241081666964e-04
1.409912109375000000e+00 3.986111586577555099e-02 1.600913991417463294e-04
1.412963867187500000e+00 4.106475400203004472e-02 1.540763082403989780e-04
1.416015625000000000e+00 4.223034846041270884e-02 1.482804688816124746e-04
1.419067382812500000e+00 4.335795240339554435e-02 1.426971213058181797e-04
1.422119140625000000e+00 4.444772222516844840e-02 1.373196272167700896e-04
1.425170898437500000e+00 4.549990692521489744e-02 1.321414694363901043e-04
1.428222656250000000e+00 4.651483843601349200e-02 1.271562523140351033e-04
1.431274414062500000e+00 4.749292273954934529e-02 1.223577027091609553e-04
1.434326171875000000e+00 4.843463165597052672e-02 1.177396713855886770e-04
1.437377929687500000e+00 4.934049522167187340e-02 1.132961346745561012e-04
1.440429687500000000e+00 5.021109459762684857e-02 1.090211962822515321e-04
1.443481445312500000e+00 5.104705546495788560e-02 1.049090891352583729e-04
1.446533203125000000e+00 5.184904187566287403e-02 1.009541771741382309e-04
1.449584960937500000e+00 5.261775053364246141e-02 9.715095702103205958e-05
1.452636718750000000e+00 5.335390548578591158e-02 9.349405946161859504e-05
1.455688476562500000e+00 5.405825320568055647e-02 8.997825069489509835e-05
1.458740234375000000e+00 5.473155805407565327e-02 8.659843331608032342e-05
1.461791992187500000e+00 5.537459810098281643e-02 8.334964700842007086e-05
1.464843750000000000e+00 5.598816129453049184e-02 8.022706892885858186e-05
1.467895507812500000e+00 5.657304196161860171e-02 7.722601378049280139e-05
1.470947265625000000e+00 5.713003762520588863e-02 7.434193357146065507e-05
1.473999023437500000e+00 5.765994612279895515e-02 7.157041706557026536e-05
1.477050781250000000e+00 5.816356301047622551e-02 6.890718893460837861e-05
1.480102539062500000e+00 5.864167923661676995e-02 6.634810862595267016e-05
1.483154296875000000e+00 5.909507906943204519e-02 6.388916896199674873e-05
1.486206054687500000e+00 5.952453826243651186e-02 6.152649449002240876e-05
1.489257812500000000e+00 5.993082244214301135e-02 5.925633960262849246e-05
1.492309570312500000e+00 6.031468570251896644e-02 5.707508644976816610e-05
1.495361328125000000e+00 6.067686939109181998e-02 5.497924266387023640e-05
1.498413085937500000e+00 6.101810107202640387e-02 5.296543891958155304e-05
1.501464843750000000e+00 6.133909365200483632e-02 5.103042634936889296e-05
1.504516601562500000e+00 6.164054465530856286e-02 4.917107383566012084e-05
1.507568359375000000e+00 6.192313563511347291e-02 4.738436519943612068e-05
1.510620117187500000e+00 6.218753170866075930e-02 4.566739630424086332e-05
1.513671875000000000e+00 6.243438120463392499e-02 4.401737209352314369e-05
1.516723632812500000e+00 6.266431541175770947e-02 4.243160357808107766e-05
1.519775390625000000e+00 6.287794841832107517e-02 4.090750478918196427e-05
1.522827148437500000e+00 6.307587703300883419e-02 3.944258971171264142e-05
1.525878906250000000e+00 6.325868077809769507e-02 3.803446921049662361e-05
1.528930664062500000e+00 6.342692194672862327e-02 3.668084796169916999e-05
1.531982421875000000e+00 6.358114571659950753e-02 3.537952140007212607e-05
1.535034179687500000e+00 6.372188031303373246e-02 3.412837269164711136e-05
1.538085937500000000e+00 6.384963721496110522e-02 3.292536974040523139e-05
1.541137695312500000e+00 6.396491139790250191e-02 3.176856223641834283e-05
1.544189453125000000e+00 6.406818160857231936e-02 3.065607875198615300e-05
1.547241210937500000e+00 6.415991066620535532e-02 2.958612389139159932e-05
1.550292968750000000e+00 6.424054578617791056e-02 2.855697549904902000e-05
1.553344726562500000e+00 6.431051892192296560e-02 2.756698193004558135e-05
1.556396484375000000e+00 6.437024712154018613e-02 2.661455938636114854e-05
1.559448242187500000e+00 6.442013289587510128e-02 2.569818932139728427e-05
1.562500000000000000e+00 6.446056459518288706e-02 2.481641591485358054e-05
1.565551757812500000e+00 6.449191679181165426e-02 2.396784361945656540e-05
1.568603515625000000e+00 6.451455066662752091e-02 2.315113478055691283e-05
1.571655273437500000e+00 6.452881439717304823e-02 2.236500732918758388e-05
1.574707031250000000e+00 6.453504354579217561e-02 2.160823254878645820e-05
1.577758789062500000e+00 6.453356144617627965e-02 2.087963291544929256e-05
1.580810546875000000e+00 6.452467958698866746e-02 2.017808001128387589e-05
1.583862304687500000e+00 6.450869799140482308e-02 1.950249251017132531e-05
1.586914062500000000e+00 6.448590559157384161e-02 1.885183423502079155e-05
1.589965820312500000e+00 6.445658059715207722e-02 1.822511228540759458e-05
1.593017578125000000e+00 6.442099085719585339e-02 1.762137523432194633e-05
1.596069335937500000e+00 6.437939421481918278e-02 1.703971139261957360e-05
1.599121093750000000e+00 6.433203885412984435e-02 1.647924713964889047e-05
1.602172851562500000e+00 6.427916363905306074e-02 1.593914531844019101e-05
1.605224609375000000e+00 6.422099844373690969e-02 1.541860369376842725e-05
1.608276367187500000e+00 6.415776447430927842e-02 1.491685347134428136e-05
1.611328125000000000e+00 6.408967458182263099e-02 1.443315787635039066e-05
1.614379882812500000e+00 6.401693356628232467e-02 1.396681078950971384e-05
1.617431640625000000e+00 6.393973847170415781e-02 1.351713543886024385e-05
1.620483398437500000e+00 6.385827887219382160e-02 1.308348314540515992e-05
1.623535156250000000e+00 6.377273714907850943e-02 1.266523212081071295e-05
1.626586914062500000e+00 6.368328875915513221e-02 1.226178631533853332e-05
1.629638671875000000e+00 6.359010249414899507e-02 1.187257431421657642e-05
1.632690429687500000e+00 6.349334073150139646e-02 1.149704828067857504e-05
1.635742187500000000e+00 6.339315967662494111e-02 1.113468294393189458e-05
1.638793945312500000e+00 6.328970959678389963e-02 1.078497463034658275e-05
1.641845703125000000e+00 6.318313504677057491e-02 1.044744033619698758e-05
1.644897460937500000e+00 6.307357508656111222e-02 1.012161684032628799e-05
1.647949218750000000e+00 6.296116349114264099e-02 9.807059855147084990e-06
1.651000976562500000e+00 6.284602895271244882e-02 9.503343214434740912e-06
1.654052734375000000e+00 6.272829527545344119e-02 9.210058096415356748e-06
1.657104492187500000e+00 6.260808156309527472e-02 8.926812280695988649e-06
1.660156250000000000e+00 6.248550239947283508e-02 8.653229437631808186e-06
1.663208007812500000e+00 6.236066802229359857e-02 8.388948448770501657e-06
1.666259765625000000e+00 6.223368449032719990e-02 8.133622757061610429e-06
1.669311523437500000e+00 6.210465384422796803e-02 7.886919745564520122e-06
1.672363281250000000e+00 6.197367426120074796e-02 7.648520143434524120e-06
1.675415039062500000e+00 6.184084020371687779e-02 7.418117458012105562e-06
1.678466796875000000e+00 6.170624256248499057e-02 7.195417431884069448e-06
1.681518554687500000e+00 6.156996879387722360e-02 6.980137523830344011e-06
1.684570312500000000e+00 6.143210305200794141e-02 6.772006412610947597e-06
1.687622070312500000e+00 6.129272631565738788e-02 6.570763522590953997e-06
1.690673828125000000e+00 6.115191651022894997e-02 6.376158570241084524e-06
1.693725585937500000e+00 6.100974862492275497e-02 6.187951130590555872e-06
1.696777343750000000e+00 6.086629482530495072e-02 6.005910222747788197e-06
1.699829101562500000e+00 6.072162456144583609e-02 5.829813913641489003e-06
1.702880859375000000e+00 6.057580467179534550e-02 5.659448939169488904e-06
1.705932617187500000e+00 6.042889948295960406e-02 5.494610341978983751e-06
1.708984375000000000e+00 6.028097090553671822e-02 5.335101125133696229e-06
1.712036132812500000e+00 6.013207852616468674e-02 5.180731920956456865e-06
1.715087890625000000e+00 5.998227969593020181e-02 5.031320674366910784e-06
1.718139648437500000e+00 5.983162961528073337e-02 4.886692340062977644e-06
1.721191406250000000e+00 5.968018141557834833e-02 4.746678592924661047e-06
1.724243164062500000e+00 5.952798623742884543e-02 4.611117551045231159e-06
1.727294921875000000e+00 5.937509330591349277e-02 4.479853510821862732e-06
1.730346679687500000e+00 5.922155000284881621e-02 4.352736693563397896e-06
1.733398437500000000e+00 5.906740193619206686e-02 4.229623003096568353e-06
1.736450195312500000e+00 5.891269300670793491e-02 4.110373793875962273e-06
1.739501953125000000e+00 5.875746547200652592e-02 3.994855649125243157e-06
1.742553710937500000e+00 5.860176000805920188e-02 3.882940168558214764e-06
1.745605468750000000e+00 5.844561576829337274e-02 3.774503765249364411e-06
1.748657226562500000e+00 5.828907044036540919e-02 3.669427471242559942e-06
1.751708984375000000e+00 5.813216030070497004e-02 3.567596751505645758e-06
1.754760742187500000e+00 5.797492026692163680e-02 3.468901325856602708e-06
1.757812500000000000e+00 5.781738394816058474e-02 3.373234998503776084e-06
1.760864257812500000e+00 5.765958369349088314e-02 3.280495494859475583e-06
1.763916015625000000e+00 5.750155063840586833e-02 3.190584305301365137e-06
1.766967773437500000e+00 5.734331474951283314e-02 3.103406535571382060e-06
1.770019531250000000e+00 5.718490486748592505e-02 3.018870763516059000e-06
1.773071289062500000e+00 5.702634874835199597e-02 2.936888901885518385e-06
1.776123046875000000e+00 5.686767310317795976e-02 2.857376066921659254e-06
1.779174804687500000e+00 5.670890363622425184e-02 2.780250452478331075e-06
1.782226562500000000e+00 5.655006508162695178e-02 2.705433209427953279e-06
1.785278320312500000e+00 5.639118123866775079e-02 2.632848330120643536e-06
1.788330078125000000e+00 5.623227500568956511e-02 2.562422537672221583e-06
1.791381835937500000e+00 5.607336841271246680e-02 2.494085179868116547e-06
1.794433593750000000e+00 5.591448265280220958e-02 2.427768127479736561e-06
1.797485351562500000e+00 5.575563811224232280e-02 2.363405676799189082e-06
1.800537109375000000e+00 5.559685439955764502e-02 2.300934456207322234e-06
1.803588867187500000e+00 5.543815037343576696e-02 2.240293336598205938e-06
1.806640625000000000e+00 5.527954416959040412e-02 2.181423345491493269e-06
1.809692382812500000e+00 5.512105322660997009e-02 2.124267584671844379e-06
1.812744140625000000e+00 5.496269431083131846e-02 2.068771151201638795e-06
1.815795898437500000e+00 5.480448354027780966e-02 2.014881061660453808e-06
1.818847656250000000e+00 5.464643640769959593e-02 1.962546179471475232e-06
1.821899414062500000e+00 5.448856780275143641e-02 1.911717145181093197e-06
1.824951171875000000e+00 5.433089203334273004e-02 1.862346309564348514e-06
1.828002929687500000e+00 5.417342284619239973e-02 1.814387669434380940e-06
